Year,NCES ID,State ID (CDN),District Name,County,Reported Enrollment,Average Daily Attendance (ADA),Total Revenue,Local Tax Revenue,Other Local & Intermediate ,State Revenue,Federal Revenue,Local Tax Revenue (%),Other Local & Intermediate (%),State Revenue (%),Federal Revenue (%),Total Operating Expenditures (TOP),Payroll,Other Operating,Debt Service,Capital Outlay,TOP - Instruction ,TOP - Instructional Res Media,TOP - Curriculum/Staff Develop,Instructional Leadership,School Leadership,Guidance Counseling Svcs,Social Work Services,Health Services,Transportation,Food,Extracurricular,General Administration,Plant Maint/Operation,Security/Monitoring,Data Processing Services,Community Services,Total Disbursments,Total Expenditures,Recapture,Total Other Uses,Intergovernmental Charge,Program Operating Expenditures,Regular,Gifted & Talented,Career and Technical,Students with Disabilities,Accelerated Education,Bilingual,Nondisc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Supplemental Serv,T1 A Schoolwide- St Comp >=40%,Athletics/Related Activities,High School Allotment,Prekindergarten,Total Tax Rate,M&O Rates,I&S Rates,Property Value,Property Value Per Pupil,Prop Val: Business,Prop Val: Residential,Prop Val: Land,Prop Val: Oil and Gas,Prop Val: Other,Wealth Per ADA,Recapture*,ASATAR*,Surplus,Deficit,Year Fixed
2012,4800118,101828,Houston Gateway Academy Inc,Harris,"1,291","1,124.755","$11,932,970",$0,"$291,790","$9,425,110","$2,216,070",0,2.45,78.98,18.57,"$7,715,519","$5,244,816","$2,482,662","$23,605",$0,"$4,172,287",$0,"$37,028",$0,"$237,096","$151,761",$0,$96,"$96,649","$721,173",$317,"$1,203,240","$940,105","$6,800","$148,967","$11,959","$7,813,493","$7,751,083",$0,"$62,410",$0,"$5,394,122","$3,152,211",$0,"$16,161","$330,005","$1,509,406","$378,180",$0,$0,$0,$0,"$8,159",$0,$0,,,,,,,,,,,$0,$0,$0,"$14,785,055",$0,2012
2012,4800119,101829,Houston Heights Learning Academy I,Harris,130,99.637,"$1,117,466",$0,"$58,768","$918,089","$140,609",0,5.26,82.16,12.58,"$986,717","$479,468","$511,098",$0,$0,"$591,651",$0,"$7,416","$46,974","$70,804","$8,793",$0,$0,$0,"$98,222",$0,"$105,816","$23,492","$31,049","$2,500","$3,849","$990,566","$990,566",$0,$0,$0,"$725,638","$435,090",$0,$0,"$50,601","$75,290","$17,668",$0,$0,$0,"$61,254",$0,$0,"$85,735",,,,,,,,,,,$0,$0,$0,"$223,122",$0,2012
2012,4800121,101833,La Amistad Love & Learning Academy,Harris,397,253.422,"$3,005,117",$0,"$51,431","$2,425,757","$527,929",0,1.71,80.72,17.57,"$2,646,585","$1,285,294","$1,361,291",$0,$0,"$1,460,149",$0,$634,$0,"$335,071","$52,965",$0,$0,$0,"$257,853",$0,"$217,149","$322,764",$0,$0,$0,"$2,646,585","$2,646,585",$0,$0,$0,"$1,488,233","$1,131,356",$0,$0,"$47,170","$257,418","$48,791",$0,$0,$0,$0,$0,$0,"$3,498",,,,,,,,,,,$0,$0,$0,"$1,493,642",$0,2012
2012,4800124,101837,Calvin Nelms Charter Schools,Harris,247,230.671,"$2,104,236",$0,"$45,829","$1,945,577","$112,830",0,2.18,92.46,5.36,"$2,187,536","$1,539,474","$648,062","$89,225",$0,"$1,185,216",$0,"$11,444",$0,"$117,023","$112,114",$0,$0,"$89,127","$42,071","$35,235","$281,915","$278,242","$21,669","$13,480",$0,"$2,342,111","$2,276,761",$0,"$65,350",$0,"$1,453,097","$893,832",$0,"$187,482","$212,784","$67,744","$1,021",$0,$0,$0,$0,"$27,035","$63,199",$0,,,,,,,,,,,$0,$0,$0,"$2,083,505",$0,2012
2012,4800125,101838,Southwest School,Harris,"1,613","1,320.843","$14,606,200",$0,"$627,549","$11,693,602","$2,285,049",0,4.3,80.06,15.64,"$15,809,092","$7,800,435","$8,008,657","$15,440",$0,"$8,567,387",$0,"$100,637",$0,"$1,460,582","$983,424",$0,"$27,222","$13,134","$551,724",$0,"$1,854,054","$1,554,834","$6,774","$689,320",$0,"$15,824,532","$15,824,532",$0,$0,$0,"$11,095,442","$6,975,826",$0,"$28,949","$2,476,221","$461,351","$307,115",$0,$0,$0,"$724,412",$0,"$121,568",$0,,,,,,,,,,,$0,$0,$0,"$2,874,939",$0,2012
2012,4800069,101840,Two Dimensions Preparatory Academy,Harris,562,391.905,"$4,132,957",$0,"$47,182","$3,438,787","$646,988",0,1.14,83.2,15.65,"$4,074,488","$2,476,924","$1,597,564",$0,$0,"$2,049,488",$0,"$36,446",$171,"$269,117","$25,085",$0,"$3,353",$0,"$469,135",$0,"$589,896","$548,748","$3,567","$79,482",$0,"$4,074,488","$4,074,488",$0,$0,$0,"$2,382,738","$1,635,450","$9,603","$3,800","$160,325","$325,293","$10,195",$0,$0,$0,"$145,091",$0,$0,"$92,981",,,,,,,,,,,$0,$0,$0,"$387,258",$0,2012
2012,4800127,101842,Comquest Academy,Harris,74,65.639,"$857,004",$0,"$85,858","$717,471","$53,675",0,10.02,83.72,6.26,"$894,429","$650,013","$244,416","$7,098",$0,"$330,488",$495,"$3,105",$0,"$71,108","$162,032",$0,$451,$0,$0,$0,"$84,629","$181,056",$869,"$60,196",$0,"$901,527","$901,527",$0,$0,$0,"$547,726","$6,455",$0,"$360,194","$92,980","$70,181",$495,$0,$0,$0,$0,$0,"$17,421",$0,,,,,,,,,,,$0,$0,$0,"$130,886",$0,2012
2012,4800209,101845,Yes Prep Public Schools Inc,Harris,"5,028","4,851.698","$57,213,882",$0,"$9,496,903","$40,647,246","$7,069,733",0,16.6,71.04,12.36,"$53,768,223","$31,703,022","$22,074,801","$975,659",$0,"$22,902,556","$195,643","$1,303,574","$970,594","$4,053,229","$998,497","$576,205","$34,633","$3,356,247","$2,428,466","$867,583","$7,918,523","$6,376,590","$64,642","$1,721,241",$0,"$54,725,232","$54,753,482",$0,"-$28,250",$0,"$31,444,492","$22,765,528",$0,$0,"$1,479,778","$3,832,868","$220,375",$0,$0,$0,"$1,878,999","$736,896","$530,048",$0,,,,,,,,,,,$0,$0,$0,"$51,925,387",$0,2012
2012,4800210,101846,Harmony Science Academy,Harris,"3,116","2,978.801","$40,947,998",$0,"$13,996,623","$23,379,044","$3,572,331",0,34.18,57.09,8.72,"$36,896,600","$18,977,445","$17,919,155","$3,523,794",$0,"$13,618,073","$57,758","$3,981,269","$609,945","$2,651,633",$0,$0,"$53,151","$139,320","$1,357,277","$808,494","$6,888,393","$6,188,764","$184,507","$358,016",$0,"$40,420,394","$40,420,394",$0,$0,$0,"$20,921,917","$17,629,208","$80,733","$9,955","$703,329",$0,"$153,536",$0,$0,$0,"$2,345,156",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$8,286,596",$0,2012
2012,4800190,101847,Beatrice Mayes Institute Charter S,Harris,443,423.893,"$4,076,576",$0,"$67,874","$3,438,748","$569,954",0,1.66,84.35,13.98,"$3,933,106","$2,354,203","$1,578,903",$0,$0,"$2,502,534","$7,282","$10,899",$0,"$259,242",$0,$0,"$65,582",$0,"$300,721","$13,399","$298,465","$428,539","$37,230","$9,213",$0,"$3,933,106","$3,933,106",$0,$0,$0,"$3,625,428","$2,753,760",$0,$0,"$109,099","$376,387",$0,$0,$0,$0,"$386,182",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$4,154,545",$0,2012
2012,4800192,101849,Accelerated Intermediate Academy,Harris,258,233.270,"$2,655,107",$0,"$23,270","$1,956,260","$675,577",0,0.88,73.68,25.44,"$1,907,384","$1,260,954","$646,430",$0,$0,"$1,025,053",$0,$1,$0,"$132,287",$0,$0,$34,"$1,680","$146,201",$0,"$278,552","$301,732",$0,"$21,844",$0,"$1,907,384","$1,907,384",$0,$0,$0,"$1,137,030","$25,060",$0,$0,"$241,550","$406,443","$48,073",$0,$0,$0,"$415,904",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$14,169,229",$0,2012
2012,4800193,101850,Zoe Learning Academy,Harris,490,424.796,"$4,658,643",$0,$720,"$3,873,507","$784,416",0,0.02,83.15,16.84,"$4,426,646","$2,049,267","$2,377,379",$0,$0,"$1,456,972",$0,"$26,975","$15,400","$307,674","$2,160",$0,$39,"$395,590","$315,648",$832,"$746,849","$1,129,571","$12,234","$16,702",$0,"$4,426,646","$4,426,646",$0,$0,$0,"$1,803,807","$217,546",$0,$0,"$289,541",$0,$0,$0,$0,$0,"$1,290,253","$6,467",$0,$0,,,,,,,,,,,$0,$0,$0,"$799,231",$0,2012
2012,4800240,101853,Promise Community School,Harris,"1,837","1,149.706","$12,228,783",$0,"$45,045","$10,581,312","$1,602,426",0,0.37,86.53,13.1,"$11,417,763","$6,677,286","$4,740,477",$0,$0,"$7,577,943","$17,715","$60,480","$183,536","$536,631","$106,900",$0,"$39,427",$0,"$676,876",$438,"$1,923,435","$236,380",$0,"$58,002",$0,"$11,417,763","$11,417,763",$0,$0,$0,"$8,522,017","$5,682,119",$0,$0,"$618,237","$1,289,343","$381,071",$0,$0,$0,"$409,603",$0,$0,"$141,644",,,,,,,,,,,$0,$0,$0,"$5,416,581",$0,2012
2012,4800262,101855,Meyerpark Elementary,Harris,236,185.592,"$1,919,861",$0,"$27,124","$1,611,805","$280,932",0,1.41,83.95,14.63,"$1,949,559","$1,220,713","$728,846","$21,011",$0,"$1,082,696",$0,"$14,558","$68,635","$191,502",$0,$0,$0,"$116,180","$112,172","$10,048","$158,255","$183,339","$11,135","$1,039",$0,"$1,970,570","$1,970,570",$0,$0,$0,"$1,357,391","$855,337",$0,$0,"$68,787","$200,796",$0,$0,$0,$0,"$126,696",$0,$0,"$105,775",,,,,,,,,,,$0,$0,$0,"$474,442",$0,2012
2012,4800263,101856,Draw Academy,Harris,422,321.964,"$3,412,295",$0,"$129,969","$2,749,110","$533,216",0,3.81,80.56,15.63,"$3,368,345","$1,997,165","$1,371,180","$3,168",$0,"$1,990,977",$231,"$15,875",$0,"$198,496",$100,$0,"$5,221",$0,"$239,118",$0,"$69,944","$816,297","$5,673","$26,413",$0,"$3,371,513","$3,371,513",$0,$0,$0,"$2,208,313","$1,304,429","$3,387",$0,"$143,428","$455,403","$148,401",$0,$0,$0,"$153,265",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$688,195",$0,2012
2012,4800274,101858,Harmony School Of Excellence,Harris,"3,325","3,195.320","$27,656,701",$0,"$1,235,035","$24,031,417","$2,390,249",0,4.47,86.89,8.64,"$25,370,233","$12,861,236","$12,508,997","$1,973,196",$0,"$12,222,681","$183,353","$881,357",$0,"$3,147,388",$0,$0,"$12,304","$279,062","$1,126,724","$781,297","$1,461,890","$5,124,750","$66,411","$83,016",$0,"$27,343,429","$27,343,429",$0,$0,$0,"$16,407,556","$13,906,723","$86,348",$0,"$522,548","$299,838","$126,031",$0,$0,$0,"$1,466,068",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$1,465,390",$0,2012
2012,4800275,101859,Stepping Stones Charter El,Harris,250,241.537,"$2,364,763",$0,"$13,901","$2,085,616","$265,246",0,0.59,88.2,11.22,"$2,361,227","$1,399,430","$964,082",$0,$0,"$1,368,757","$2,034","$22,636",$0,"$168,868","$35,825",$0,"$3,051",$0,"$171,341",$0,"$86,762","$467,907","$5,476","$28,570","$2,285","$2,421,435","$2,363,512",$0,"$57,923",$0,"$1,585,097","$1,145,095",$0,$0,"$143,769","$153,309","$42,400",$0,$0,$0,"$100,524",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$367,903",$0,2012
2012,4800283,101861,The Rhodes School,Harris,595,393.408,"$4,641,670",$0,"$166,465","$3,171,752","$1,303,453",0,3.59,68.33,28.08,"$4,235,774","$2,409,180","$1,832,993","$45,249",$0,"$2,237,068","$6,734","$71,336",$0,"$537,722","$27,051",$0,"$5,946","$189,364","$152,446",$0,"$386,843","$542,901","$17,973","$60,390","$6,399","$4,287,422","$4,287,422",$0,$0,$0,"$3,027,223","$1,938,407","$63,773",$0,"$202,718","$247,431","$7,131",$0,$0,$0,"$77,230","$10,331",$0,"$480,202",,,,,,,,,,,$0,$0,$0,"$1,419,725",$0,2012
2012,4801405,101862,Harmony School Of Science - Housto,Harris,"1,153","1,125.344","$9,462,376",$0,"$475,127","$8,229,404","$757,845",0,5.02,86.97,8.01,"$8,507,251","$4,067,487","$4,439,764","$919,937",$0,"$4,257,740",$27,"$261,551",$0,"$705,358",$0,$0,"$3,716",$0,"$446,007","$264,160","$461,063","$2,001,963","$19,524","$86,142",$0,"$9,427,188","$9,427,188",$0,$0,$0,"$5,228,392","$4,655,632","$20,364",$0,"$64,681",$0,"$53,129",$0,$0,$0,"$434,586",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$1,249,583",$0,2012
2012,4801418,101864,Walipp-Tsu Preparatory Academy,Harris,276,250.244,"$2,540,577",$0,"$134,459","$2,099,853","$306,265",0,5.29,82.65,12.05,"$2,342,021","$1,464,372","$904,864",$0,$0,"$1,099,904",$0,"$22,036",$0,"$282,425","$58,654",$0,"$3,183","$246,359","$183,675","$20,248","$193,574","$217,041",$0,"$14,922","$27,215","$2,414,690","$2,369,236",$0,"$45,454",$0,"$1,483,109","$1,166,196",$0,$0,"$102,992","$95,604",$0,$0,$0,$0,"$98,069","$20,248",$0,$0,,,,,,,,,,,,$0,$0,"$277,687",$0,2012
2012,4801419,101865,Victory Prep,Harris,590,520.672,"$7,260,040",$0,"$94,066","$6,466,041","$699,933",0,1.3,89.06,9.64,"$4,861,380","$2,371,165","$2,495,188",$0,$0,"$2,019,194",$314,"$4,473","$30,914","$280,275","$130,826",$0,"$18,532","$269,141","$369,830","$164,169","$619,528","$760,249","$176,860","$17,075","$4,973","$4,866,353","$4,866,353",$0,$0,$0,"$2,682,741","$1,771,266",$0,$0,"$160,353",$0,$0,$0,$0,$0,"$481,843","$156,697","$93,971","$18,611",,,,,,,,,,,$0,$0,$0,"$464,726",$0,2012
2012,4807710,101902,Aldine ISD,Harris,"64,037","58,719.267","$607,888,754","$173,924,310","$14,862,281","$319,372,581","$99,729,582",28.61,2.44,52.54,16.41,"$500,482,420","$411,326,773","$90,104,997","$53,621,610","$32,395,941","$305,254,091","$6,149,661","$4,258,668","$6,624,998","$28,095,397","$20,540,740","$1,814,519","$4,643,146","$24,615,519","$35,384,417","$6,083,049","$8,867,506","$38,549,457","$3,517,440","$6,083,812","$820,529","$598,059,173","$587,449,321",$0,"$5,668,876","$4,940,976","$378,658,409","$171,236,085","$1,004,306","$11,775,833","$54,836,215","$7,818,168","$56,698,404",$0,"$3,049,012","$989,631","$42,650,904","$2,155,831","$3,894,937","$22,549,083",1.3284,1.1334,0.1950,"$12,523,849,025","$195,572","$9,411,281,488","$4,906,084,284","$583,014,971","$12,008,228","$94,596,192","$222,925",$0,$0,"$321,713,365",$0,2012
2012,4807830,101903,Alief ISD,Harris,"45,341","41,987.157","$440,116,348","$140,553,478","$8,149,981","$221,263,585","$70,149,304",31.94,1.85,50.27,15.94,"$387,827,467","$332,340,711","$57,400,607","$28,227,451","$12,543,802","$237,253,572","$4,852,209","$6,820,449","$4,226,736","$23,579,044","$15,471,587","$615,433","$3,775,684","$13,068,491","$22,282,918","$5,994,299","$7,311,358","$34,603,512","$5,109,342","$2,862,833","$1,330,969","$448,369,879","$430,512,571",$0,"$16,314,205","$1,543,103","$293,350,919","$184,325,723","$1,453,918","$5,821,832","$44,832,025","$11,826,946","$9,882,926","$1,867,712","$5,389,879",$0,"$18,848,138","$2,628,471","$3,079,128","$3,394,221",1.3300,1.1250,0.2050,"$10,678,843,235","$235,523","$4,714,489,632","$6,316,471,770","$335,464,497","$560,380","$38,262,858","$253,775",$0,$0,"$114,676,758",$0,2012
2012,4813590,101905,Channelview ISD,Harris,"8,714","8,135.500","$85,647,144","$33,686,804","$1,439,563","$39,492,755","$11,028,022",39.33,1.68,46.11,12.88,"$69,031,031","$56,113,336","$19,173,525","$11,984,994","$47,711,659","$43,190,432","$473,771","$363,667","$1,441,657","$3,895,105","$2,353,459",$0,"$678,710","$2,379,122","$4,255,541","$1,044,162","$2,352,760","$5,498,650","$648,931","$455,064","$8,635","$152,897,021","$134,983,514",$0,"$15,490,115","$2,423,392","$53,012,242","$32,289,728","$139,512","$1,889,292","$8,581,095","$5,415,607","$1,256,744",$0,"$739,126","$79,021",$0,"$1,043,962","$640,700","$937,455",1.4655,1.0400,0.4255,"$2,273,045,125","$260,850","$1,634,120,011","$779,061,858","$46,838,745","$41,161,710","$16,898,010","$274,534",$0,"$645,189","$42,472,228",$0,2012
2012,4815750,101906,Crosby ISD,Harris,"5,028","4,725.741","$47,935,103","$18,817,907","$1,120,013","$23,510,339","$4,486,844",39.26,2.34,49.05,9.36,"$38,115,061","$30,515,123","$7,628,093","$6,198,134","$1,319,198","$22,063,383","$433,849","$803,250","$573,834","$2,272,182","$1,120,441",$0,"$345,018","$2,194,048","$2,056,009","$1,489,864","$1,216,193","$2,953,356","$182,452","$411,182","$3,205","$46,796,629","$45,660,548",$0,$0,"$1,136,081","$28,930,447","$16,625,976","$1,249,370","$563,548","$4,973,649","$1,568,420","$626,483","$42,605","$122,706",$0,$0,"$1,116,229","$1,569,921","$471,540",1.4400,1.1700,0.2700,"$1,285,400,411","$255,648","$451,438,220","$900,061,526","$97,110,986","$7,574,150","$19,223,504","$268,256",$0,"$858,342","$11,307,382",$0,2012
2012,4816110,101907,Cypress-Fairbanks ISD,Harris,"107,660","101,319.607","$926,315,456","$449,980,670","$42,303,375","$358,940,890","$75,090,521",48.58,4.57,38.75,8.11,"$736,642,576","$634,765,759","$107,312,900","$143,209,857","$45,790,702","$472,362,791","$5,758,561","$12,984,381","$11,537,607","$38,872,012","$23,723,365","$887,370","$7,627,179","$27,427,820","$43,805,528","$12,968,549","$9,855,959","$59,763,196","$4,544,964","$4,523,294","$5,435,948","$1,079,086,085","$931,079,218",$0,"$143,076,600","$4,930,267","$559,744,858","$362,113,144","$6,943,656","$16,418,006","$85,695,224","$33,205,502","$40,010,624",$0,"$1,070,094","$1,494,432","$4,098,471","$8,695,705",$0,$0,1.4300,1.0400,0.3900,"$34,012,717,447","$315,927","$14,946,186,200","$22,797,983,326","$1,046,595,083","$17,326,860","$118,768,112","$310,015",$0,$0,"$397,490,425",$0,2012
2012,4816530,101908,Deer Park ISD,Harris,"12,786","12,008.353","$199,233,235","$96,464,011","$71,002,351","$23,520,843","$8,246,030",48.42,35.64,11.81,4.14,"$179,118,365","$90,804,176","$89,622,584","$20,419,246","$34,019,893","$62,434,562","$1,205,235","$2,400,184","$842,560","$6,220,627","$5,154,544","$87,009","$949,281","$3,328,091","$5,841,352","$2,483,833","$3,374,947","$78,979,999","$937,652","$4,878,489","$128,672","$259,349,878","$234,865,899",$0,"$19,901,970","$4,582,009","$77,819,699","$47,652,970","$1,834,261","$2,425,653","$12,859,473","$3,724,718","$563,749","$35,291","$787,100",$0,"$2,791,249","$1,858,785","$819,360","$2,467,090",1.3967,1.1067,0.2900,"$6,801,299,539","$531,933","$6,289,428,233","$1,903,995,206","$117,128,512","$12,479,550","$10,995,559","$572,538",$0,"$7,969,183","$107,255,294",$0,2012
2012,4820250,101910,Galena Park ISD,Harris,"21,780","20,225.487","$215,826,420","$82,518,924","$4,320,734","$100,431,290","$28,555,472",38.23,2,46.53,13.23,"$183,879,721","$150,919,459","$34,968,998","$21,439,238","$6,597,738","$104,622,814","$2,156,148","$4,486,768","$4,628,430","$9,733,200","$5,558,331","$417,623","$1,606,256","$4,862,677","$11,355,643","$3,351,464","$6,117,492","$20,668,921","$2,038,264","$2,275,690","$1,406,597","$224,402,518","$213,925,433",$0,"$9,796,601","$680,484","$134,895,032","$84,966,393","$629,711","$6,547,590","$20,734,367",$713,"$2,898,701",$0,"$1,070,335",$0,"$13,968,204","$2,402,627","$1,676,391",$0,1.5134,1.1834,0.3300,"$5,667,291,160","$260,206","$4,300,990,438","$1,686,964,327","$71,790,552","$44,112,540","$10,041,724","$273,763",$0,"$74,015","$72,504,807",$0,2012
2012,4821150,101911,Goose Creek CISD,Harris,"21,511","19,998.301","$234,549,359","$109,257,297","$14,110,308","$84,549,679","$26,632,075",46.58,6.02,36.05,11.35,"$188,125,304","$149,943,507","$40,094,827","$24,828,776","$8,988,693","$105,790,201","$2,633,792","$2,429,198","$3,212,246","$10,297,018","$6,300,008","$1,010,012","$1,572,012","$6,433,290","$11,897,378","$4,502,914","$5,480,258","$23,215,200","$1,461,391","$1,890,386","$1,516,806","$285,699,386","$223,855,803",$0,"$60,518,090","$1,325,493","$135,427,465","$82,128,896","$5,743,664","$4,916,480","$21,726,387","$7,947,356","$1,270,112","$1,607,273","$932,427",$0,"$4,106,018","$2,491,141","$1,137,661","$1,420,050",1.3321,1.0400,0.2921,"$8,129,916,315","$377,942","$5,937,165,668","$2,724,727,424","$162,851,457","$107,885,710","$48,441,901","$415,685",$0,"$18,571,449","$122,351,236",$0,2012
2012,4823640,101912,Houston ISD,Harris,"201,594","182,568.974","$2,018,481,291","$1,199,168,636","$88,838,712","$482,073,135","$248,400,808",59.41,4.4,23.88,12.31,"$1,697,968,053","$1,282,670,184","$430,116,852","$403,306,746","$313,181,866","$994,521,509","$10,659,438","$65,345,727","$20,070,749","$118,645,667","$56,077,988","$1,845,396","$17,026,056","$43,703,878","$101,704,505","$16,946,371","$33,021,869","$175,317,518","$18,588,558","$24,492,824","$5,015,829","$2,491,885,432","$2,429,275,648",$0,$0,"$62,609,784","$1,265,811,345","$686,181,328","$9,366,929","$25,418,893","$150,949,903","$3,002,726","$133,797,739","$14,735","$13,634,328",$0,"$173,427,759","$9,622,359","$9,145,652","$51,248,994",1.1567,1.0067,0.1500,"$104,937,180,911","$520,537","$45,184,044,823","$70,568,555,784","$3,737,070,250","$6,163,120","$284,854,791","$529,589",$0,"$164,339,413","$1,256,775,781",$0,2012
2012,4823910,101913,Humble ISD,Harris,"35,824","33,905.073","$354,627,874","$150,732,825","$35,004,954","$144,790,924","$24,099,171",42.5,9.87,40.83,6.8,"$274,558,112","$230,563,742","$45,837,136","$48,055,166","$18,806,041","$163,467,434","$2,617,640","$4,528,319","$2,299,665","$17,054,655","$12,475,028","$80,059","$2,609,270","$7,701,054","$13,221,994","$9,905,331","$6,282,701","$27,072,526","$2,579,502","$2,662,934","$745,170","$352,363,997","$343,262,085",$0,$0,"$9,101,912","$212,332,189","$128,882,522","$9,619,503","$6,490,465","$44,920,374","$4,284,948","$993,917","$520,051","$1,204,381",$0,"$5,117,201","$5,808,198","$3,096,826","$1,393,803",1.5200,1.1700,0.3500,"$9,858,957,340","$275,205","$1,896,255,241","$9,132,850,344","$364,187,679","$11,493,730","$42,443,379","$300,187",$0,$0,"$166,224,445",$0,2012
2012,4825170,101914,Katy ISD,Harris,"62,153","59,249.483","$586,760,017","$313,176,099","$27,536,290","$202,618,331","$43,429,297",53.37,4.69,34.53,7.4,"$460,087,705","$388,683,794","$74,877,304","$89,587,486","$200,164,258","$284,861,253","$6,524,233","$6,898,778","$3,736,606","$26,462,130","$18,236,979",$0,"$4,159,839","$13,261,214","$22,763,841","$9,176,426","$9,117,905","$42,734,383","$4,733,144","$7,420,974","$1,281,024","$932,350,306","$753,312,842",$0,"$174,020,686","$5,016,778","$359,126,353","$235,884,690","$10,383,995","$9,873,526","$64,554,228","$4,995,303","$7,460,996","$1,696,656","$1,712,797",$0,"$8,469,406","$6,332,639","$4,907,944","$2,854,173",1.5266,1.1266,0.4000,"$19,503,025,525","$313,791","$5,370,769,710","$14,690,488,435","$749,941,425","$40,445,850","$100,210,881","$354,659",$0,"$5,980,988","$268,721,930",$0,2012
2012,4825740,101915,Klein ISD,Harris,"45,852","43,336.465","$414,507,622","$182,150,782","$17,396,565","$178,791,537","$36,168,738",43.94,4.2,43.13,8.73,"$353,718,428","$286,438,739","$74,634,467","$60,260,277","$118,738,266","$218,615,739","$4,394,669","$7,279,327","$2,786,923","$20,242,892","$15,552,249","$335,687","$3,576,439","$9,034,698","$19,394,063","$6,645,843","$6,997,310","$29,326,976","$3,842,754","$5,692,859","$749,323","$562,315,387","$540,071,749",$0,"$20,310,848","$1,932,790","$278,139,833","$196,910,455","$812,462","$10,244,524","$39,563,783","$5,186,042","$3,242,014","$1,547,036","$2,180,127",$0,"$5,700,522","$4,898,547","$3,949,995","$3,904,326",1.4300,1.0400,0.3900,"$12,512,261,885","$272,884","$3,147,001,095","$10,658,701,059","$402,621,339","$6,760,552","$49,251,001","$296,470",$0,$0,"$225,467,261",$0,2012
2012,4826190,101916,La Porte ISD,Harris,"7,739","7,260.558","$94,246,468","$63,761,583","$3,813,467","$19,455,261","$7,216,157",67.65,4.05,20.64,7.66,"$69,546,999","$52,784,506","$16,858,703","$17,917,347","$3,849,761","$38,229,011","$727,939","$586,141","$997,033","$3,633,852","$2,137,027","$162,438","$747,326","$2,740,310","$3,694,591","$1,531,139","$2,733,143","$8,942,258","$550,350","$2,134,441","$55,659","$161,705,762","$91,410,317","$17,321,383","$51,297,093","$1,676,969","$48,828,368","$27,900,446","$3,803,592","$1,297,314","$7,841,701","$326,702","$1,555,432","$813,096","$652,852",$0,"$2,290,963","$1,098,087","$493,229","$754,954",1.3550,1.0400,0.3150,"$5,977,113,370","$772,337","$5,500,525,530","$1,684,153,263","$190,262,777",$0,"$18,401,973","$807,258","$17,424,627","$5,878,006","$67,830,021",$0,2012
2012,4834320,101917,Pasadena ISD,Harris,"52,708","49,037.783","$497,128,545","$128,719,807","$14,362,219","$278,055,598","$75,990,921",25.89,2.89,55.93,15.29,"$448,241,664","$366,682,317","$81,782,057","$32,927,966","$28,756,233","$268,201,450","$5,844,355","$6,922,316","$4,968,478","$30,134,851","$18,253,805","$213,289","$4,127,457","$11,389,751","$28,081,429","$7,051,007","$9,658,097","$43,774,305","$4,236,705","$5,384,369","$185,247","$561,677,358","$510,148,573",$0,"$50,482,938","$1,045,847","$344,804,501","$188,347,566","$9,489,240","$11,195,121","$52,705,925","$52,509,099","$8,673,071","$2,426,106","$4,486,993",$0,$0,"$4,344,246","$4,572,248","$6,054,886",1.3500,1.0700,0.2800,"$9,746,239,711","$184,910","$4,915,382,767","$5,746,068,182","$238,726,080","$3,234,637","$108,002,213","$192,589",$0,$0,"$237,498,641",$0,2012
